# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "water content [mol]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
1.520640000000e+07 1.196116405292e+06 2.928912016365e+02 2.923646279245e+02 2.914785349138e+02 2.900270406076e+02 2.875240013910e+02 2.832268917231e+02 2.787970734387e+02 2.731306262573e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 6.906443440629e-01
1.529280000000e+07 1.196116405293e+06 2.928913809630e+02 2.923656747513e+02 2.914810361380e+02 2.900318908934e+02 2.875327192708e+02 2.832413765149e+02 2.788161426834e+02 2.731343710274e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.039943909615e-01
1.537920000000e+07 1.196116405298e+06 2.928915547666e+02 2.923666893860e+02 2.914834609001e+02 2.900365960189e+02 2.875411953601e+02 2.832555623683e+02 2.788350444768e+02 2.731380154301e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.173795359908e-01
1.546560000000e+07 1.196116405311e+06 2.928917236434e+02 2.923676754189e+02 2.914858178125e+02 2.900411727259e+02 2.875494587479e+02 2.832694901886e+02 2.788538156135e+02 2.731415710965e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.307969149892e-01
1.555200000000e+07 1.196116405312e+06 2.928918882884e+02 2.923686364819e+02 2.914881154016e+02 2.900456370789e+02 2.875575365825e+02 2.832831976472e+02 2.788724901030e+02 2.731450493425e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.442437701713e-01
1.563840000000e+07 1.196116405315e+06 2.928920491224e+02 2.923695754638e+02 2.914903607044e+02 2.900500028617e+02 2.875654530013e+02 2.832967189783e+02 2.788910992465e+02 2.731484613216e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.577174324257e-01
1.572480000000e+07 1.196116405316e+06 2.928922066875e+02 2.923704955062e+02 2.914925610482e+02 2.900542837105e+02 2.875732308177e+02 2.833100858496e+02 2.789096721516e+02 2.731518181924e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.712153036912e-01
1.581120000000e+07 1.196116405321e+06 2.928923614778e+02 2.923713991712e+02 2.914947225821e+02 2.900584915250e+02 2.875808905957e+02 2.833233272972e+02 2.789282358847e+02 2.731551313089e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.847348386386e-01
1.589760000000e+07 1.196116405320e+06 2.928925138237e+02 2.923722887610e+02 2.914968508417e+02 2.900626370346e+02 2.875884510124e+02 2.833364699821e+02 2.789468157035e+02 2.731584124461e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 7.982735245872e-01
1.598400000000e+07 1.196116405327e+06 2.928926641416e+02 2.923731665386e+02 2.914989511884e+02 2.900667304128e+02 2.875959294461e+02 2.833495385989e+02 2.789654353662e+02 2.731616740779e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.118288596741e-01
1.607040000000e+07 1.196116405191e+06 2.928925729782e+02 2.923738960211e+02 2.915015166610e+02 2.900716742203e+02 2.876042854491e+02 2.833632949265e+02 2.789845898136e+02 2.731649327839e+02 9.922690697802e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.254107176228e-01
1.615680000000e+07 1.196116405191e+06 2.928924081565e+02 2.923737585931e+02 2.915033038129e+02 2.900763400578e+02 2.876130054952e+02 2.833775780780e+02 2.790042234828e+02 2.731682045816e+02 9.839242117741e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.390204723492e-01
1.624320000000e+07 1.196116405192e+06 2.928923081545e+02 2.923735592173e+02 2.915046896776e+02 2.900803973657e+02 2.876212132037e+02 2.833917264227e+02 2.790239266772e+02 2.731715031968e+02 9.777809385390e-01 9.977953712013e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.526407107630e-01
1.632960000000e+07 1.196116405191e+06 2.928922446124e+02 2.923733890593e+02 2.915059301766e+02 2.900841662815e+02 2.876290737583e+02 2.834057247681e+02 2.790436957743e+02 2.731748486985e+02 9.725780916748e-01 9.944596689893e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.662670574184e-01
1.641600000000e+07 1.196116405194e+06 2.928921869850e+02 2.923731954303e+02 2.915070580416e+02 2.900877185937e+02 2.876366382967e+02 2.834195572777e+02 2.790635540760e+02 2.731782660844e+02 9.676637903264e-01 9.908251334078e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.798967836478e-01
1.650240000000e+07 1.196116405187e+06 2.928921319747e+02 2.923729844893e+02 2.915081205326e+02 2.900911488061e+02 2.876440292413e+02 2.834332842068e+02 2.790834987729e+02 2.731817864340e+02 9.629216281002e-01 9.870273914314e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 8.935248702261e-01
1.658880000000e+07 1.196116405191e+06 2.928920785248e+02 2.923727600486e+02 2.915091336557e+02 2.900944865888e+02 2.876512870248e+02 2.834469330378e+02 2.791035494840e+02 2.731854511444e+02 9.583003823943e-01 9.831257174424e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.071472027284e-01
1.667520000000e+07 1.196116405191e+06 2.928920259984e+02 2.923725244045e+02 2.915101082103e+02 2.900977528160e+02 2.876584428993e+02 2.834605316313e+02 2.791237306330e+02 2.731893174720e+02 9.537714365804e-01 9.791525295261e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.207589471133e-01
1.676160000000e+07 1.196116405191e+06 2.928919743543e+02 2.923722810384e+02 2.915110549445e+02 2.901009665870e+02 2.876655244149e+02 2.834741073892e+02 2.791440695621e+02 2.731934694367e+02 9.493180617184e-01 9.751291219042e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.343540675421e-01
1.684800000000e+07 1.196116405191e+06 2.928919235542e+02 2.923720320717e+02 2.915119801774e+02 2.901041404100e+02 2.876725530190e+02 2.834876883220e+02 2.791646035141e+02 2.731980402227e+02 9.449306835001e-01 9.710715945677e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.479244400870e-01
1.693440000000e+07 1.196116405191e+06 2.928918738378e+02 2.923717808608e+02 2.915128909545e+02 2.901072866702e+02 2.876795486756e+02 2.835013031835e+02 2.791853800019e+02 2.732032651280e+02 9.406061568458e-01 9.669951351713e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.614578218959e-01
1.702080000000e+07 1.196116405191e+06 2.928918255501e+02 2.923715306109e+02 2.915137935747e+02 2.901104157158e+02 2.876865295944e+02 2.835149859981e+02 2.792064771815e+02 2.732096374283e+02 9.363448427839e-01 9.629139823920e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.749323086722e-01
1.710720000000e+07 1.196116405192e+06 2.928917792464e+02 2.923712860090e+02 2.915146941467e+02 2.901135355906e+02 2.876935098150e+02 2.835287760857e+02 2.792280427284e+02 2.732186000191e+02 9.321609089735e-01 9.588529266364e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 9.882932877944e-01
1.719360000000e+07 1.196116405192e+06 2.928917426266e+02 2.923710921643e+02 2.915155409178e+02 2.901164831894e+02 2.877002893047e+02 2.835428440208e+02 2.792530243314e+02 2.732812031735e+02 9.286016561772e-01 9.553610311805e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.728000000000e+07 1.196116405192e+06 2.928917671314e+02 2.923712544721e+02 2.915160021974e+02 2.901181706883e+02 2.877055272811e+02 2.835586363314e+02 2.793024623141e+02 2.737179933259e+02 9.292833408046e-01 9.560326544685e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.736640000000e+07 1.196116405191e+06 2.928918855066e+02 2.923719469195e+02 2.915174174151e+02 2.901211077887e+02 2.877126575058e+02 2.835810622935e+02 2.793727236578e+02 2.740076795952e+02 9.301693018493e-01 9.569033601986e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.745280000000e+07 1.196116405195e+06 2.928920675644e+02 2.923730064402e+02 2.915195957601e+02 2.901253897542e+02 2.877223528080e+02 2.836105002195e+02 2.794542194773e+02 2.742128811734e+02 9.312985699123e-01 9.580102987960e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.753920000000e+07 1.196116405193e+06 2.928923144931e+02 2.923744417657e+02 2.915225631673e+02 2.901311427008e+02 2.877349095935e+02 2.836459930630e+02 2.795397265891e+02 2.743671746966e+02 9.327330328313e-01 9.594115768735e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.762560000000e+07 1.196116405192e+06 2.928926303247e+02 2.923762758169e+02 2.915263519950e+02 2.901384099075e+02 2.877502716019e+02 2.836860429520e+02 2.796247839754e+02 2.744891630013e+02 9.345497919724e-01 9.611782176465e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.771200000000e+07 1.196116405195e+06 2.928930162677e+02 2.923785143896e+02 2.915309457643e+02 2.901471151170e+02 2.877681200763e+02 2.837291053680e+02 2.797069319994e+02 2.745895291807e+02 9.368409381493e-01 9.633925180173e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.779840000000e+07 1.196116405195e+06 2.928934703139e+02 2.923811439177e+02 2.915362784967e+02 2.901570829003e+02 2.877879836481e+02 2.837738199171e+02 2.797849568863e+02 2.746746491915e+02 9.397136298508e-01 9.661457209319e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.788480000000e+07 1.196116405199e+06 2.928939883963e+02 2.923841378699e+02 2.915422514941e+02 2.901680785468e+02 2.878093327519e+02 2.838190823518e+02 2.798583609262e+02 2.747484859192e+02 9.432899712625e-01 9.695337194260e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.797120000000e+07 1.196116405197e+06 2.928945656637e+02 2.923874635431e+02 2.915487506151e+02 2.901798447300e+02 2.878316453615e+02 2.838640396061e+02 2.799270351593e+02 2.748136079770e+02 9.477071779302e-01 9.736496072250e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.805760000000e+07 1.196116405195e+06 2.928951978619e+02 2.923910885848e+02 2.915556634627e+02 2.901921331422e+02 2.878544495900e+02 2.839080568572e+02 2.799910712481e+02 2.748717531879e+02 9.531165148866e-01 9.785677679226e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.814400000000e+07 1.196116405197e+06 2.928958824411e+02 2.923949845804e+02 2.915628881717e+02 2.902047227036e+02 2.878773453644e+02 2.839506796577e+02 2.800506597970e+02 2.749241498452e+02 9.596920408079e-01 9.843186863689e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.823040000000e+07 1.196116405196e+06 2.928966208844e+02 2.923991321827e+02 2.915703402463e+02 2.902174320146e+02 2.879000149927e+02 2.839916014256e+02 2.801060395916e+02 2.749717059726e+02 9.676697034823e-01 9.908298154125e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.831680000000e+07 1.196116405197e+06 2.928974275791e+02 2.924035348715e+02 2.915779574785e+02 2.902301262656e+02 2.879222264235e+02 2.840306388135e+02 2.801574757798e+02 2.750151246886e+02 9.775507129596e-01 9.976636103951e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.840320000000e+07 1.196116405198e+06 2.928984933981e+02 2.924084590138e+02 2.915857453882e+02 2.902427507405e+02 2.879438525620e+02 2.840677262838e+02 2.802052601356e+02 2.750549776288e+02 9.940435945633e-01 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.848960000000e+07 1.196116405197e+06 2.928994081394e+02 2.924126672393e+02 2.915944053243e+02 2.902576035842e+02 2.879679171539e+02 2.841053857165e+02 2.802511705752e+02 2.750919396553e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.857600000000e+07 1.196116405194e+06 2.928999767815e+02 2.924159281034e+02 2.916019700569e+02 2.902715707502e+02 2.879913913151e+02 2.841417511287e+02 2.802945153138e+02 2.751264429390e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.866240000000e+07 1.196116405202e+06 2.929004621965e+02 2.924187585892e+02 2.916086925922e+02 2.902843817422e+02 2.880135857976e+02 2.841763737286e+02 2.803353395214e+02 2.751588545943e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.874880000000e+07 1.196116405199e+06 2.929009105201e+02 2.924213746066e+02 2.916149275321e+02 2.902963667193e+02 2.880346200358e+02 2.842093415773e+02 2.803739461648e+02 2.751895208298e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.883520000000e+07 1.196116405197e+06 2.929013341537e+02 2.924238465151e+02 2.916208218152e+02 2.903077228398e+02 2.880546496961e+02 2.842408064436e+02 2.804106437694e+02 2.752187644280e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.892160000000e+07 1.196116405204e+06 2.929017395509e+02 2.924262117703e+02 2.916264595486e+02 2.903185853692e+02 2.880738333330e+02 2.842709600902e+02 2.804457417091e+02 2.752468813170e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.900800000000e+07 1.196116405202e+06 2.929021312524e+02 2.924284960675e+02 2.916319001745e+02 2.903290590561e+02 2.880923217764e+02 2.843000109162e+02 2.804795392020e+02 2.752741341144e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.909440000000e+07 1.196116405198e+06 2.929025125187e+02 2.924307186079e+02 2.916371890659e+02 2.903392281636e+02 2.881102505066e+02 2.843281615226e+02 2.805123087141e+02 2.753007424760e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.918080000000e+07 1.196116405199e+06 2.929028855646e+02 2.924328929106e+02 2.916423590688e+02 2.903491565183e+02 2.881277300494e+02 2.843555863672e+02 2.805442750930e+02 2.753268709495e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.926720000000e+07 1.196116405185e+06 2.929032517725e+02 2.924350264638e+02 2.916474291007e+02 2.903588836383e+02 2.881448350861e+02 2.843824102998e+02 2.805755933780e+02 2.753526166885e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.935360000000e+07 1.196116405181e+06 2.929036110812e+02 2.924371199960e+02 2.916524027801e+02 2.903684212790e+02 2.881615957017e+02 2.844086917060e+02 2.806063311047e+02 2.753780017217e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.944000000000e+07 1.196116405185e+06 2.929039625241e+02 2.924391677391e+02 2.916572683355e+02 2.903777527365e+02 2.881779946801e+02 2.844344163108e+02 2.806364634464e+02 2.754029761872e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.952640000000e+07 1.196116405183e+06 2.929043067945e+02 2.924411749967e+02 2.916620379902e+02 2.903868975398e+02 2.881940612416e+02 2.844596275912e+02 2.806660422114e+02 2.754276545125e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.961280000000e+07 1.196116405182e+06 2.929046386491e+02 2.924431113449e+02 2.916666456213e+02 2.903957465884e+02 2.882096342484e+02 2.844840969363e+02 2.806947789424e+02 2.754517806932e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.969920000000e+07 1.196116405181e+06 2.929049511421e+02 2.924449351252e+02 2.916709953573e+02 2.904041325645e+02 2.882244539381e+02 2.845074463235e+02 2.807221987270e+02 2.754748316962e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.978560000000e+07 1.196116405177e+06 2.929052476310e+02 2.924466652198e+02 2.916751234565e+02 2.904121005022e+02 2.882385636957e+02 2.845297209932e+02 2.807483662948e+02 2.754969324121e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.987200000000e+07 1.196116405173e+06 2.929055294394e+02 2.924483100937e+02 2.916790489636e+02 2.904196814066e+02 2.882520033577e+02 2.845509690328e+02 2.807733492385e+02 2.755181845252e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
1.995840000000e+07 1.196116405181e+06 2.929057977149e+02 2.924498758975e+02 2.916827860852e+02 2.904269004244e+02 2.882648100984e+02 2.845712402819e+02 2.807972156404e+02 2.755386736639e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.004480000000e+07 1.196116405184e+06 2.929060532613e+02 2.924513675031e+02 2.916863462925e+02 2.904337788473e+02 2.882770183450e+02 2.845905849524e+02 2.808200325189e+02 2.755584738293e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.013120000000e+07 1.196116405184e+06 2.929062968866e+02 2.924527893729e+02 2.916897401151e+02 2.904403363827e+02 2.882886610085e+02 2.846090530545e+02 2.808418650071e+02 2.755776502708e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.021760000000e+07 1.196116405185e+06 2.929065291700e+02 2.924541450182e+02 2.916929760157e+02 2.904465897588e+02 2.882997681464e+02 2.846266931123e+02 2.808627763977e+02 2.755962773345e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.030400000000e+07 1.196116405185e+06 2.929067507035e+02 2.924554381481e+02 2.916960628526e+02 2.904525558623e+02 2.883103693327e+02 2.846435528826e+02 2.808828287725e+02 2.756144276505e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.039040000000e+07 1.196116405204e+06 2.929069622237e+02 2.924566725565e+02 2.916990095360e+02 2.904582514966e+02 2.883204936938e+02 2.846596792364e+02 2.809020822490e+02 2.756321585241e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.047680000000e+07 1.196116405199e+06 2.929071641631e+02 2.924578512675e+02 2.917018234129e+02 2.904636913596e+02 2.883301683234e+02 2.846751172725e+02 2.809205939838e+02 2.756495170289e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.056320000000e+07 1.196116405203e+06 2.929073571664e+02 2.924589776963e+02 2.917045125740e+02 2.904688908015e+02 2.883394201814e+02 2.846899107266e+02 2.809384179797e+02 2.756665431585e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.064960000000e+07 1.196116405201e+06 2.929075416542e+02 2.924600546228e+02 2.917070837713e+02 2.904738633674e+02 2.883482743634e+02 2.847041012178e+02 2.809556047900e+02 2.756832717070e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.073600000000e+07 1.196116405205e+06 2.929077182912e+02 2.924610855006e+02 2.917095450718e+02 2.904786239771e+02 2.883567563336e+02 2.847177289063e+02 2.809722017903e+02 2.756997335364e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.082240000000e+07 1.196116405204e+06 2.929078874347e+02 2.924620728466e+02 2.917119026271e+02 2.904831851041e+02 2.883648892662e+02 2.847308315926e+02 2.809882530863e+02 2.757159563586e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.090880000000e+07 1.196116405214e+06 2.929080495877e+02 2.924630193317e+02 2.917141628245e+02 2.904875591577e+02 2.883726954825e+02 2.847434450895e+02 2.810037997904e+02 2.757319653202e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
2.099520000000e+07 1.196116405219e+06 2.929082052374e+02 2.924639278825e+02 2.917163325373e+02 2.904917589700e+02 2.883801969957e+02 2.847556034991e+02 2.810188802988e+02 2.757477834281e+02 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00 1.000000000000e+00
